order_id,customer_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,price,freight_value,product_id,product_category_name,review_score,payment_type
ORD_01162,CUST_0141,2024-03-24 11:57:56,2024-04-02 11:57:56,2024-04-01 11:57:56,70.13,23.27,PROD_BEAUTY_02,health_beauty,3,credit_card
ORD_01163,CUST_0029,2024-03-25 00:24:45,2024-03-28 00:24:45,2024-04-04 00:24:45,106.21,22.22,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01164,CUST_0001,2024-03-25 12:51:34,2024-03-30 12:51:34,2024-04-01 12:51:34,137.74,15.49,PROD_HOME_04,bed_bath_table,4,credit_card
ORD_01165,CUST_0063,2024-03-26 01:18:23,2024-04-01 01:18:23,2024-04-01 01:18:23,96.89,9.28,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01166,CUST_0010,2024-03-26 13:45:12,2024-04-07 13:45:12,2024-04-03 13:45:12,163.46,14.95,PROD_ELEC_01,electronics,1,credit_card
ORD_01167,CUST_0032,2024-03-27 02:12:02,2024-03-31 02:12:02,2024-04-06 02:12:02,112.72,17.38,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01168,CUST_0072,2024-03-27 14:38:51,2024-04-04 14:38:51,2024-04-02 14:38:51,196.98,11.04,PROD_WATCH_03,watches_gifts,5,credit_card
ORD_01169,CUST_0008,2024-03-28 03:05:40,2024-04-01 03:05:40,2024-04-05 03:05:40,77.28,20.28,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01170,CUST_0144,2024-03-28 15:32:29,2024-04-03 15:32:29,2024-04-06 15:32:29,168.64,11.48,PROD_FITNESS_05,sports_leisure,4,credit_card
ORD_01171,CUST_0007,2024-03-29 03:59:18,2024-04-10 03:59:18,2024-04-04 03:59:18,69.7,8.45,PROD_ELEC_01,electronics,3,credit_card
ORD_01172,CUST_0036,2024-03-29 16:26:07,2024-04-02 16:26:07,2024-04-05 16:26:07,220.78,18.62,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01173,CUST_0130,2024-03-30 04:52:57,2024-04-04 04:52:57,2024-04-08 04:52:57,203.59,13.87,PROD_WATCH_03,watches_gifts,5,credit_card
ORD_01174,CUST_0137,2024-03-30 17:19:46,2024-04-03 17:19:46,2024-04-09 17:19:46,88.31,24.12,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01175,CUST_0024,2024-03-31 05:46:35,2024-04-03 05:46:35,2024-04-07 05:46:35,146.64,24.75,PROD_FITNESS_05,sports_leisure,4,credit_card
ORD_01176,CUST_0114,2024-03-31 18:13:24,2024-04-05 18:13:24,2024-04-06 18:13:24,82.77,17.21,PROD_ELEC_01,electronics,5,credit_card
ORD_01177,CUST_0103,2024-04-01 06:40:13,2024-04-12 06:40:13,2024-04-12 06:40:13,163.69,15.17,PROD_BEAUTY_02,health_beauty,3,credit_card
ORD_01178,CUST_0029,2024-04-01 19:07:02,2024-04-05 19:07:02,2024-04-11 19:07:02,28.95,23.54,PROD_WATCH_03,watches_gifts,2,credit_card
ORD_01179,CUST_0100,2024-04-02 07:33:52,2024-04-13 07:33:52,2024-04-13 07:33:52,39.44,14.89,PROD_HOME_04,bed_bath_table,4,credit_card
ORD_01180,CUST_0076,2024-04-02 20:00:41,2024-04-11 20:00:41,2024-04-12 20:00:41,27.36,10.33,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01181,CUST_0134,2024-04-03 08:27:30,2024-04-16 08:27:30,2024-04-10 08:27:30,154.11,19.31,PROD_ELEC_01,electronics,3,credit_card
ORD_01182,CUST_0145,2024-04-03 20:54:19,2024-04-15 20:54:19,2024-04-13 20:54:19,107.37,16.82,PROD_BEAUTY_02,health_beauty,1,credit_card
ORD_01183,CUST_0054,2024-04-04 09:21:08,2024-04-17 09:21:08,2024-04-10 09:21:08,42.8,18.25,PROD_WATCH_03,watches_gifts,3,credit_card
ORD_01184,CUST_0149,2024-04-04 21:47:57,2024-04-17 21:47:57,2024-04-12 21:47:57,101.47,20.22,PROD_HOME_04,bed_bath_table,4,credit_card
ORD_01185,CUST_0054,2024-04-05 10:14:47,2024-04-09 10:14:47,2024-04-16 10:14:47,54.03,16.22,PROD_FITNESS_05,sports_leisure,4,credit_card
ORD_01186,CUST_0148,2024-04-05 22:41:36,2024-04-10 22:41:36,2024-04-13 22:41:36,205.93,22.39,PROD_ELEC_01,electronics,5,credit_card
ORD_01187,CUST_0073,2024-04-06 11:08:25,2024-04-17 11:08:25,2024-04-12 11:08:25,113.75,19.98,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01188,CUST_0025,2024-04-06 23:35:14,2024-04-15 23:35:14,2024-04-14 23:35:14,201.11,21.59,PROD_WATCH_03,watches_gifts,5,credit_card
ORD_01189,CUST_0102,2024-04-07 12:02:03,2024-04-11 12:02:03,2024-04-16 12:02:03,102.61,9.56,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01190,CUST_0017,2024-04-08 00:28:52,2024-04-20 00:28:52,2024-04-14 00:28:52,120.89,11.15,PROD_FITNESS_05,sports_leisure,4,credit_card
ORD_01191,CUST_0083,2024-04-08 12:55:42,2024-04-18 12:55:42,2024-04-18 12:55:42,188.19,20.31,PROD_ELEC_01,electronics,5,credit_card
ORD_01192,CUST_0025,2024-04-09 01:22:31,2024-04-13 01:22:31,2024-04-15 01:22:31,164.03,19.78,PROD_BEAUTY_02,health_beauty,2,credit_card
ORD_01193,CUST_0026,2024-04-09 13:49:20,2024-04-21 13:49:20,2024-04-15 13:49:20,63.82,17.66,PROD_WATCH_03,watches_gifts,5,credit_card
ORD_01194,CUST_0014,2024-04-10 02:16:09,2024-04-17 02:16:09,2024-04-16 02:16:09,66.41,9.96,PROD_HOME_04,bed_bath_table,4,credit_card
ORD_01195,CUST_0082,2024-04-10 14:42:58,2024-04-16 14:42:58,2024-04-18 14:42:58,93.61,22.09,PROD_FITNESS_05,sports_leisure,1,credit_card
ORD_01196,CUST_0108,2024-04-11 03:09:47,2024-04-15 03:09:47,2024-04-19 03:09:47,174.7,13.78,PROD_ELEC_01,electronics,5,credit_card
ORD_01197,CUST_0108,2024-04-11 15:36:37,2024-04-20 15:36:37,2024-04-17 15:36:37,140.76,19.25,PROD_BEAUTY_02,health_beauty,5,credit_card
ORD_01198,CUST_0016,2024-04-12 04:03:26,2024-04-24 04:03:26,2024-04-21 04:03:26,75.09,8.41,PROD_WATCH_03,watches_gifts,5,credit_card
ORD_01199,CUST_0013,2024-04-12 16:30:15,2024-04-16 16:30:15,2024-04-20 16:30:15,40.06,8.16,PROD_HOME_04,bed_bath_table,2,credit_card
ORD_01200,CUST_0062,2024-04-13 04:57:04,2024-04-20 04:57:04,2024-04-22 04:57:04,159.91,22.85,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01201,CUST_0010,2024-04-13 17:23:53,2024-04-24 17:23:53,2024-04-22 17:23:53,183.58,12.06,PROD_ELEC_01,electronics,2,credit_card
ORD_01202,CUST_0142,2024-04-14 05:50:42,2024-04-24 05:50:42,2024-04-25 05:50:42,208.36,20.16,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01203,CUST_0073,2024-04-14 18:17:32,2024-04-17 18:17:32,2024-04-20 18:17:32,171.12,11.71,PROD_WATCH_03,watches_gifts,5,credit_card
ORD_01204,CUST_0061,2024-04-15 06:44:21,2024-04-22 06:44:21,2024-04-23 06:44:21,151.54,24.7,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01205,CUST_0088,2024-04-15 19:11:10,2024-04-28 19:11:10,2024-04-26 19:11:10,156.88,10.84,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01206,CUST_0059,2024-04-16 07:37:59,2024-04-26 07:37:59,2024-04-25 07:37:59,205.13,11.92,PROD_ELEC_01,electronics,5,credit_card
ORD_01207,CUST_0110,2024-04-16 20:04:48,2024-04-28 20:04:48,2024-04-24 20:04:48,62.95,11.75,PROD_BEAUTY_02,health_beauty,3,credit_card
ORD_01208,CUST_0003,2024-04-17 08:31:37,2024-04-27 08:31:37,2024-04-28 08:31:37,197.17,18.71,PROD_WATCH_03,watches_gifts,3,credit_card
ORD_01209,CUST_0009,2024-04-17 20:58:27,2024-04-22 20:58:27,2024-04-26 20:58:27,238.91,10.96,PROD_HOME_04,bed_bath_table,4,credit_card
ORD_01210,CUST_0082,2024-04-18 09:25:16,2024-04-21 09:25:16,2024-04-26 09:25:16,200.4,11.82,PROD_FITNESS_05,sports_leisure,3,credit_card
ORD_01211,CUST_0089,2024-04-18 21:52:05,2024-04-29 21:52:05,2024-04-27 21:52:05,149.72,9.56,PROD_ELEC_01,electronics,5,credit_card
ORD_01212,CUST_0067,2024-04-19 10:18:54,2024-05-02 10:18:54,2024-04-28 10:18:54,127.49,8.75,PROD_BEAUTY_02,health_beauty,5,credit_card
ORD_01213,CUST_0009,2024-04-19 22:45:43,2024-04-29 22:45:43,2024-04-25 22:45:43,143.43,9.48,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01214,CUST_0038,2024-04-20 11:12:33,2024-04-30 11:12:33,2024-04-28 11:12:33,180.54,16.43,PROD_HOME_04,bed_bath_table,2,credit_card
ORD_01215,CUST_0060,2024-04-20 23:39:22,2024-04-27 23:39:22,2024-04-30 23:39:22,208.01,16.42,PROD_FITNESS_05,sports_leisure,4,credit_card
ORD_01216,CUST_0093,2024-04-21 12:06:11,2024-04-26 12:06:11,2024-04-28 12:06:11,147.83,19.26,PROD_ELEC_01,electronics,4,credit_card
ORD_01217,CUST_0033,2024-04-22 00:33:00,2024-04-30 00:33:00,2024-04-30 00:33:00,211.65,12.17,PROD_BEAUTY_02,health_beauty,3,credit_card
ORD_01218,CUST_0048,2024-04-22 12:59:49,2024-05-03 12:59:49,2024-05-02 12:59:49,204.96,19.86,PROD_WATCH_03,watches_gifts,5,credit_card
ORD_01219,CUST_0007,2024-04-23 01:26:38,2024-04-30 01:26:38,2024-05-01 01:26:38,231.68,15.91,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01220,CUST_0138,2024-04-23 13:53:28,2024-05-06 13:53:28,2024-05-03 13:53:28,184.85,10.73,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01221,CUST_0077,2024-04-24 02:20:17,2024-05-03 02:20:17,2024-05-01 02:20:17,86.71,18.49,PROD_ELEC_01,electronics,5,credit_card
ORD_01222,CUST_0017,2024-04-24 14:47:06,2024-05-04 14:47:06,2024-05-01 14:47:06,161.31,17.18,PROD_BEAUTY_02,health_beauty,5,credit_card
ORD_01223,CUST_0070,2024-04-25 03:13:55,2024-04-30 03:13:55,2024-05-06 03:13:55,28.96,15.35,PROD_WATCH_03,watches_gifts,5,credit_card
ORD_01224,CUST_0060,2024-04-25 15:40:44,2024-05-02 15:40:44,2024-05-05 15:40:44,194.59,10.95,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01225,CUST_0068,2024-04-26 04:07:33,2024-05-09 04:07:33,2024-05-02 04:07:33,190.76,20.05,PROD_FITNESS_05,sports_leisure,4,credit_card
ORD_01226,CUST_0022,2024-04-26 16:34:23,2024-05-08 16:34:23,2024-05-04 16:34:23,208.27,24.83,PROD_ELEC_01,electronics,5,credit_card
ORD_01227,CUST_0125,2024-04-27 05:01:12,2024-05-06 05:01:12,2024-05-07 05:01:12,29.76,13.5,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01228,CUST_0058,2024-04-27 17:28:01,2024-05-06 17:28:01,2024-05-04 17:28:01,59.17,15.97,PROD_WATCH_03,watches_gifts,5,credit_card
ORD_01229,CUST_0099,2024-04-28 05:54:50,2024-05-09 05:54:50,2024-05-08 05:54:50,174.14,11.75,PROD_HOME_04,bed_bath_table,2,credit_card
ORD_01230,CUST_0084,2024-04-28 18:21:39,2024-05-06 18:21:39,2024-05-06 18:21:39,83.75,24.16,PROD_FITNESS_05,sports_leisure,3,credit_card
ORD_01231,CUST_0092,2024-04-29 06:48:28,2024-05-06 06:48:28,2024-05-09 06:48:28,162.28,14.76,PROD_ELEC_01,electronics,4,credit_card
ORD_01232,CUST_0131,2024-04-29 19:15:18,2024-05-12 19:15:18,2024-05-05 19:15:18,93.96,20.32,PROD_BEAUTY_02,health_beauty,5,credit_card
ORD_01233,CUST_0064,2024-04-30 07:42:07,2024-05-03 07:42:07,2024-05-06 07:42:07,178.71,17.57,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01234,CUST_0027,2024-04-30 20:08:56,2024-05-10 20:08:56,2024-05-09 20:08:56,64.89,22.77,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01235,CUST_0079,2024-05-01 08:35:45,2024-05-14 08:35:45,2024-05-12 08:35:45,139.03,8.3,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01236,CUST_0024,2024-05-01 21:02:34,2024-05-13 21:02:34,2024-05-09 21:02:34,64.87,15.86,PROD_ELEC_01,electronics,1,credit_card
ORD_01237,CUST_0017,2024-05-02 09:29:23,2024-05-08 09:29:23,2024-05-11 09:29:23,145.06,11.83,PROD_BEAUTY_02,health_beauty,3,credit_card
ORD_01238,CUST_0117,2024-05-02 21:56:13,2024-05-06 21:56:13,2024-05-10 21:56:13,236.64,10.54,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01239,CUST_0064,2024-05-03 10:23:02,2024-05-07 10:23:02,2024-05-14 10:23:02,234.56,20.27,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01240,CUST_0033,2024-05-03 22:49:51,2024-05-11 22:49:51,2024-05-09 22:49:51,33.52,16.17,PROD_FITNESS_05,sports_leisure,2,credit_card
ORD_01241,CUST_0145,2024-05-04 11:16:40,2024-05-15 11:16:40,2024-05-15 11:16:40,55.64,16.48,PROD_ELEC_01,electronics,5,credit_card
ORD_01242,CUST_0148,2024-05-04 23:43:29,2024-05-07 23:43:29,2024-05-11 23:43:29,191.8,24.0,PROD_BEAUTY_02,health_beauty,2,credit_card
ORD_01243,CUST_0033,2024-05-05 12:10:18,2024-05-16 12:10:18,2024-05-15 12:10:18,42.74,22.02,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01244,CUST_0103,2024-05-06 00:37:08,2024-05-10 00:37:08,2024-05-17 00:37:08,147.02,19.72,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01245,CUST_0106,2024-05-06 13:03:57,2024-05-15 13:03:57,2024-05-15 13:03:57,47.48,18.82,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01246,CUST_0134,2024-05-07 01:30:46,2024-05-18 01:30:46,2024-05-18 01:30:46,157.57,18.42,PROD_ELEC_01,electronics,4,credit_card
ORD_01247,CUST_0008,2024-05-07 13:57:35,2024-05-17 13:57:35,2024-05-14 13:57:35,159.44,21.32,PROD_BEAUTY_02,health_beauty,5,credit_card
ORD_01248,CUST_0127,2024-05-08 02:24:24,2024-05-17 02:24:24,2024-05-16 02:24:24,217.39,17.31,PROD_WATCH_03,watches_gifts,5,credit_card
ORD_01249,CUST_0127,2024-05-08 14:51:13,2024-05-13 14:51:13,2024-05-14 14:51:13,60.26,15.46,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01250,CUST_0012,2024-05-09 03:18:03,2024-05-18 03:18:03,2024-05-18 03:18:03,59.3,22.82,PROD_FITNESS_05,sports_leisure,3,credit_card
ORD_01251,CUST_0055,2024-05-09 15:44:52,2024-05-15 15:44:52,2024-05-19 15:44:52,64.16,21.42,PROD_ELEC_01,electronics,5,credit_card
ORD_01252,CUST_0051,2024-05-10 04:11:41,2024-05-14 04:11:41,2024-05-21 04:11:41,179.63,11.88,PROD_BEAUTY_02,health_beauty,5,credit_card
ORD_01253,CUST_0105,2024-05-10 16:38:30,2024-05-23 16:38:30,2024-05-18 16:38:30,42.53,14.86,PROD_WATCH_03,watches_gifts,3,credit_card
ORD_01254,CUST_0097,2024-05-11 05:05:19,2024-05-20 05:05:19,2024-05-20 05:05:19,62.45,24.33,PROD_HOME_04,bed_bath_table,4,credit_card
ORD_01255,CUST_0024,2024-05-11 17:32:08,2024-05-17 17:32:08,2024-05-21 17:32:08,99.38,14.31,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01256,CUST_0050,2024-05-12 05:58:58,2024-05-15 05:58:58,2024-05-20 05:58:58,149.42,15.46,PROD_ELEC_01,electronics,5,credit_card
ORD_01257,CUST_0066,2024-05-12 18:25:47,2024-05-16 18:25:47,2024-05-21 18:25:47,115.67,12.71,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01258,CUST_0125,2024-05-13 06:52:36,2024-05-18 06:52:36,2024-05-23 06:52:36,125.15,22.21,PROD_WATCH_03,watches_gifts,3,credit_card
ORD_01259,CUST_0026,2024-05-13 19:19:25,2024-05-23 19:19:25,2024-05-22 19:19:25,220.44,11.05,PROD_HOME_04,bed_bath_table,3,credit_card
ORD_01260,CUST_0078,2024-05-14 07:46:14,2024-05-18 07:46:14,2024-05-24 07:46:14,208.69,16.37,PROD_FITNESS_05,sports_leisure,3,credit_card
ORD_01261,CUST_0060,2024-05-14 20:13:03,2024-05-24 20:13:03,2024-05-20 20:13:03,167.46,9.62,PROD_ELEC_01,electronics,5,credit_card
ORD_01262,CUST_0089,2024-05-15 08:39:53,2024-05-26 08:39:53,2024-05-24 08:39:53,80.5,19.16,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01263,CUST_0045,2024-05-15 21:06:42,2024-05-24 21:06:42,2024-05-23 21:06:42,215.0,15.51,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01264,CUST_0093,2024-05-16 09:33:31,2024-05-28 09:33:31,2024-05-25 09:33:31,203.21,15.33,PROD_HOME_04,bed_bath_table,3,credit_card
ORD_01265,CUST_0001,2024-05-16 22:00:20,2024-05-27 22:00:20,2024-05-27 22:00:20,61.04,8.62,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01266,CUST_0049,2024-05-17 10:27:09,2024-05-20 10:27:09,2024-05-26 10:27:09,120.97,22.69,PROD_ELEC_01,electronics,4,credit_card
ORD_01267,CUST_0148,2024-05-17 22:53:58,2024-05-21 22:53:58,2024-05-28 22:53:58,37.27,17.03,PROD_BEAUTY_02,health_beauty,5,credit_card
ORD_01268,CUST_0029,2024-05-18 11:20:48,2024-05-21 11:20:48,2024-05-26 11:20:48,122.22,23.88,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01269,CUST_0012,2024-05-18 23:47:37,2024-05-30 23:47:37,2024-05-27 23:47:37,237.13,24.41,PROD_HOME_04,bed_bath_table,1,credit_card
ORD_01270,CUST_0050,2024-05-19 12:14:26,2024-05-30 12:14:26,2024-05-27 12:14:26,130.1,19.34,PROD_FITNESS_05,sports_leisure,3,credit_card
ORD_01271,CUST_0128,2024-05-20 00:41:15,2024-05-26 00:41:15,2024-05-27 00:41:15,68.4,19.45,PROD_ELEC_01,electronics,5,credit_card
ORD_01272,CUST_0129,2024-05-20 13:08:04,2024-05-29 13:08:04,2024-05-30 13:08:04,120.41,22.76,PROD_BEAUTY_02,health_beauty,3,credit_card
ORD_01273,CUST_0034,2024-05-21 01:34:53,2024-05-24 01:34:53,2024-05-28 01:34:53,105.47,8.3,PROD_WATCH_03,watches_gifts,3,credit_card
ORD_01274,CUST_0026,2024-05-21 14:01:43,2024-05-31 14:01:43,2024-05-27 14:01:43,31.53,23.83,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01275,CUST_0033,2024-05-22 02:28:32,2024-05-25 02:28:32,2024-05-30 02:28:32,227.29,22.06,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01276,CUST_0105,2024-05-22 14:55:21,2024-06-03 14:55:21,2024-06-02 14:55:21,166.44,24.99,PROD_ELEC_01,electronics,1,credit_card
ORD_01277,CUST_0073,2024-05-23 03:22:10,2024-05-26 03:22:10,2024-05-29 03:22:10,238.57,20.79,PROD_BEAUTY_02,health_beauty,2,credit_card
ORD_01278,CUST_0068,2024-05-23 15:48:59,2024-05-27 15:48:59,2024-06-02 15:48:59,189.52,23.74,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01279,CUST_0082,2024-05-24 04:15:48,2024-06-04 04:15:48,2024-06-01 04:15:48,211.81,14.39,PROD_HOME_04,bed_bath_table,4,credit_card
ORD_01280,CUST_0089,2024-05-24 16:42:38,2024-05-31 16:42:38,2024-05-30 16:42:38,103.79,14.73,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01281,CUST_0060,2024-05-25 05:09:27,2024-06-05 05:09:27,2024-05-31 05:09:27,76.07,14.35,PROD_ELEC_01,electronics,3,credit_card
ORD_01282,CUST_0011,2024-05-25 17:36:16,2024-05-30 17:36:16,2024-06-05 17:36:16,163.15,20.91,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01283,CUST_0085,2024-05-26 06:03:05,2024-06-07 06:03:05,2024-06-02 06:03:05,128.02,8.44,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01284,CUST_0012,2024-05-26 18:29:54,2024-06-02 18:29:54,2024-06-02 18:29:54,138.22,12.18,PROD_HOME_04,bed_bath_table,4,credit_card
ORD_01285,CUST_0043,2024-05-27 06:56:44,2024-06-05 06:56:44,2024-06-07 06:56:44,185.58,20.16,PROD_FITNESS_05,sports_leisure,4,credit_card
ORD_01286,CUST_0021,2024-05-27 19:23:33,2024-06-05 19:23:33,2024-06-04 19:23:33,26.63,19.01,PROD_ELEC_01,electronics,5,credit_card
ORD_01287,CUST_0025,2024-05-28 07:50:22,2024-06-03 07:50:22,2024-06-05 07:50:22,106.72,11.35,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01288,CUST_0019,2024-05-28 20:17:11,2024-06-01 20:17:11,2024-06-08 20:17:11,129.46,12.37,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01289,CUST_0027,2024-05-29 08:44:00,2024-06-03 08:44:00,2024-06-05 08:44:00,156.22,20.17,PROD_HOME_04,bed_bath_table,4,credit_card
ORD_01290,CUST_0132,2024-05-29 21:10:49,2024-06-10 21:10:49,2024-06-04 21:10:49,137.33,10.09,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01291,CUST_0039,2024-05-30 09:37:39,2024-06-08 09:37:39,2024-06-05 09:37:39,146.97,12.36,PROD_ELEC_01,electronics,5,credit_card
ORD_01292,CUST_0118,2024-05-30 22:04:28,2024-06-08 22:04:28,2024-06-10 22:04:28,143.3,8.74,PROD_BEAUTY_02,health_beauty,5,credit_card
ORD_01293,CUST_0123,2024-05-31 10:31:17,2024-06-09 10:31:17,2024-06-11 10:31:17,201.13,23.03,PROD_WATCH_03,watches_gifts,3,credit_card
ORD_01294,CUST_0009,2024-05-31 22:58:06,2024-06-12 22:58:06,2024-06-07 22:58:06,102.57,23.4,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01295,CUST_0049,2024-06-01 11:24:55,2024-06-13 11:24:55,2024-06-09 11:24:55,192.81,12.67,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01296,CUST_0060,2024-06-01 23:51:44,2024-06-10 23:51:44,2024-06-08 23:51:44,199.05,21.03,PROD_ELEC_01,electronics,3,credit_card
ORD_01297,CUST_0069,2024-06-02 12:18:34,2024-06-05 12:18:34,2024-06-10 12:18:34,211.89,16.04,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01298,CUST_0037,2024-06-03 00:45:23,2024-06-08 00:45:23,2024-06-12 00:45:23,69.33,18.85,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01299,CUST_0077,2024-06-03 13:12:12,2024-06-14 13:12:12,2024-06-14 13:12:12,55.48,12.67,PROD_HOME_04,bed_bath_table,4,credit_card
ORD_01300,CUST_0146,2024-06-04 01:39:01,2024-06-09 01:39:01,2024-06-11 01:39:01,117.06,20.2,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01301,CUST_0024,2024-06-04 14:05:50,2024-06-09 14:05:50,2024-06-13 14:05:50,180.73,17.83,PROD_ELEC_01,electronics,4,credit_card
ORD_01302,CUST_0036,2024-06-05 02:32:39,2024-06-15 02:32:39,2024-06-15 02:32:39,217.25,11.26,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01303,CUST_0123,2024-06-05 14:59:29,2024-06-13 14:59:29,2024-06-11 14:59:29,157.69,15.52,PROD_WATCH_03,watches_gifts,5,credit_card
ORD_01304,CUST_0005,2024-06-06 03:26:18,2024-06-19 03:26:18,2024-06-16 03:26:18,83.3,18.08,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01305,CUST_0044,2024-06-06 15:53:07,2024-06-18 15:53:07,2024-06-14 15:53:07,65.92,8.89,PROD_FITNESS_05,sports_leisure,4,credit_card
ORD_01306,CUST_0102,2024-06-07 04:19:56,2024-06-10 04:19:56,2024-06-15 04:19:56,182.09,15.91,PROD_ELEC_01,electronics,2,credit_card
ORD_01307,CUST_0044,2024-06-07 16:46:45,2024-06-19 16:46:45,2024-06-16 16:46:45,231.76,18.79,PROD_BEAUTY_02,health_beauty,5,credit_card
ORD_01308,CUST_0055,2024-06-08 05:13:34,2024-06-20 05:13:34,2024-06-19 05:13:34,115.88,21.97,PROD_WATCH_03,watches_gifts,1,credit_card
ORD_01309,CUST_0144,2024-06-08 17:40:24,2024-06-18 17:40:24,2024-06-17 17:40:24,127.1,14.5,PROD_HOME_04,bed_bath_table,2,credit_card
ORD_01310,CUST_0115,2024-06-09 06:07:13,2024-06-19 06:07:13,2024-06-20 06:07:13,238.38,23.76,PROD_FITNESS_05,sports_leisure,4,credit_card
ORD_01311,CUST_0121,2024-06-09 18:34:02,2024-06-16 18:34:02,2024-06-18 18:34:02,159.07,9.52,PROD_ELEC_01,electronics,5,credit_card
ORD_01312,CUST_0016,2024-06-10 07:00:51,2024-06-18 07:00:51,2024-06-19 07:00:51,177.38,8.61,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01313,CUST_0114,2024-06-10 19:27:40,2024-06-14 19:27:40,2024-06-16 19:27:40,43.84,23.93,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01314,CUST_0075,2024-06-11 07:54:29,2024-06-16 07:54:29,2024-06-20 07:54:29,85.14,24.02,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01315,CUST_0006,2024-06-11 20:21:19,2024-06-16 20:21:19,2024-06-22 20:21:19,131.85,24.87,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01316,CUST_0012,2024-06-12 08:48:08,2024-06-15 08:48:08,2024-06-19 08:48:08,141.04,18.68,PROD_ELEC_01,electronics,5,credit_card
ORD_01317,CUST_0134,2024-06-12 21:14:57,2024-06-17 21:14:57,2024-06-21 21:14:57,201.03,13.48,PROD_BEAUTY_02,health_beauty,1,credit_card
ORD_01318,CUST_0091,2024-06-13 09:41:46,2024-06-17 09:41:46,2024-06-21 09:41:46,99.41,24.59,PROD_WATCH_03,watches_gifts,5,credit_card
ORD_01319,CUST_0025,2024-06-13 22:08:35,2024-06-17 22:08:35,2024-06-19 22:08:35,128.06,13.33,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01320,CUST_0065,2024-06-14 10:35:24,2024-06-22 10:35:24,2024-06-25 10:35:24,62.59,16.54,PROD_FITNESS_05,sports_leisure,4,credit_card
ORD_01321,CUST_0025,2024-06-14 23:02:14,2024-06-21 23:02:14,2024-06-21 23:02:14,39.66,8.44,PROD_ELEC_01,electronics,3,credit_card
ORD_01322,CUST_0068,2024-06-15 11:29:03,2024-06-21 11:29:03,2024-06-22 11:29:03,84.72,22.47,PROD_BEAUTY_02,health_beauty,1,credit_card
ORD_01323,CUST_0043,2024-06-15 23:55:52,2024-06-19 23:55:52,2024-06-24 23:55:52,103.43,14.57,PROD_WATCH_03,watches_gifts,4,credit_card
